"year","mm-dd","location","parameter","unit","datatype","value"
2024,"10-31","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-1","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-2","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-3","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-4","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-5","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-6","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-7","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-8","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-9","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-10","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-11","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-12","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-13","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-14","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-15","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-16","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-17","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-18","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-19","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-20","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-21","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-22","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-23","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-24","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-25","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-26","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-27","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-28","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-29","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"11-30","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-1","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-2","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-3","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-4","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-5","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-6","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-7","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-8","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-9","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-10","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-11","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-12","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-13","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-14","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-15","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-16","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-17","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-18","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-19","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-20","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-21","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-22","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-23","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-24","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-25","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-26","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-27","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-28","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-29","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-30","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
2024,"12-31","Combined","OMRDailyUSGS","CFS","OMRDailyUSGS",NA
